Employee ID,Name,Gender,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
875893,Anvi Sharaf,Female,Marketing,Content Strategist,54,82.51,79.14,3.3,95.01,36,4.4,9,No
686767,Jiya Tara,Female,Marketing,SEO Specialist,77,82.95,77.99,3,90.98,46,3,6,No
654944,Zoya Comar,Male,Finance,Financial Analyst,100,67.4,90.07,4.6,76.46,46,3.4,27,No
198144,Akarsh Sridhar,Female,Marketing,SEO Specialist,53,76.17,91.57,4.3,81.33,41,4.5,15,No
657491,Advik Banik,Male,Sales,Account Manager,78,91.64,80.76,4.7,85.59,44,3.2,5,No
995196,Onkar Kumar,Female,Finance,Auditor,58,88.69,80.7,4.3,96.93,51,3.4,24,No
549110,Aayush Bakshi,Male,IT,Cybersecurity Specialist,64,91.18,97.91,4.7,80.29,41,3.7,8,No
630173,Zaina Mahajan,Male,Sales,Sales Executive,69,65.83,78.41,4.8,94.34,41,4.7,16,No
760494,Mohanlal Dhillon,Male,Sales,Business Development,61,79.54,80.52,4.6,78,42,4.9,21,No
473877,Lagan Sant,Female,IT,Cybersecurity Specialist,93,61.8,76.32,3,95.16,51,4.5,28,Yes
971452,Priyansh Sibal,Male,Marketing,Content Strategist,80,66.32,80.47,3.3,79.44,50,4.4,21,No
689871,Kabir Ganesh,Female,HR,Employee Relations,57,67.74,92.94,3.7,87.63,36,4.4,28,No
833957,Jivin Bansal,Male,Finance,Accountant,67,70.68,77.3,4.4,85.32,40,3.6,11,No
460684,Aaryahi Wadhwa,Male,Finance,Accountant,59,64.54,84.1,4.9,93.52,41,3.8,7,No
662418,Sana Sandal,Female,Sales,Business Development,76,78.49,86.37,3.9,79.76,53,3.9,18,No
156721,Mehul Hegde,Male,Finance,Accountant,88,92.8,88.46,3.7,92.93,36,3.8,14,No
516645,Indrans Dasgupta,Male,IT,Data Analyst,57,94.46,80.62,3.6,70.23,49,4.3,13,No
850144,Kartik Chaudhry,Female,Finance,Accountant,51,90.63,91.88,4.7,89.34,36,4.1,2,No
728174,Bhamini Gopal,Male,IT,Cybersecurity Specialist,76,63.14,91.44,3.3,81.08,49,4.6,10,No
804602,Trisha Chacko,Male,Finance,Auditor,51,63.33,95.02,4.6,70.08,53,3.1,10,No
776038,Lavanya Keer,Male,Marketing,Content Strategist,55,76.17,79.92,4.5,87,39,4.9,18,No
580567,Nitara Som,Male,Sales,Account Manager,94,91.17,84.44,3.1,78.29,46,4.8,9,Yes
799013,Ela Dutt,Female,Finance,Accountant,79,89.42,98.19,4.4,86.44,40,3.6,25,No
444563,Arhaan Dalal,Female,IT,Software Engineer,62,92.04,89.72,4.8,72.65,37,3.2,13,No
516622,Madhup Balasubramanian,Male,Finance,Auditor,63,66.55,97.72,5,77.92,37,5,20,No
287528,Abram Yohannan,Female,Sales,Business Development,75,92.15,86.71,4.9,90.2,53,3.1,7,No
773149,Ivan Wadhwa,Male,Sales,Account Manager,50,67.79,97.38,4.3,79.61,42,3.5,7,No
873076,Nayantara Sant,Female,Marketing,SEO Specialist,64,65.9,96.78,4,90.32,40,4,13,No
695478,Shalv Divan,Male,Finance,Financial Analyst,57,62,92.22,5,82.12,35,4.2,30,No
785822,Vihaan Saraf,Male,HR,Recruitment Specialist,54,79.95,76.37,4.1,76.4,46,3.6,25,No
848431,Inaaya  Dixit,Male,Finance,Financial Analyst,53,89.94,82.49,4.1,92.24,50,4.6,17,No
947730,Hansh Mammen,Male,Finance,Accountant,83,79.41,82.63,3.3,91.15,48,4.4,8,No
750748,Uthkarsh Date,Male,HR,HR Manager,78,60.67,97.9,3.2,99.68,35,4.2,15,No
685630,Zoya Sarkar,Male,IT,Software Engineer,56,77.42,77.94,3.4,89.51,43,3.6,2,No
300363,Emir Ratta,Female,IT,Cybersecurity Specialist,84,62,82.87,4.6,75.13,49,3.5,25,No
767323,Heer Brar,Male,Finance,Accountant,54,70.83,97.4,5,81.85,48,3.9,0,No
986166,Badal Bakshi,Female,Finance,Financial Analyst,55,61.55,92.04,4.1,88.02,49,4.7,11,No
398341,Bhavin Sankaran,Male,Marketing,SEO Specialist,56,70.38,82.99,4.2,84.6,55,3.3,18,No
577304,Advik Bala,Female,IT,Software Engineer,69,70.35,86.36,3.3,95.32,37,5,13,No
497843,Pihu Bhatt,Female,IT,Data Analyst,95,77.13,79.39,3.2,94.65,47,3.9,6,No
930699,Sara Roy,Female,IT,Cybersecurity Specialist,58,65.22,96.92,3.2,99.73,51,4.7,0,No
439247,Anvi Garg,Male,Finance,Accountant,98,67.26,97.22,3.2,91.79,47,3.4,20,No
482548,Seher Choudhary,Male,Finance,Auditor,84,68.74,89.62,3.6,76.71,54,3.7,14,No
916163,Ahana  Apte,Female,HR,Recruitment Specialist,85,85.5,85.77,3.6,82.81,53,4.1,19,No
258496,Romil Suresh,Male,Finance,Accountant,50,66.79,86.57,3.4,92.18,49,3.9,22,No
650162,Aradhya Varghese,Female,Marketing,SEO Specialist,77,75,81.24,4,91.16,54,3.5,0,No
914105,Kiaan Dhar,Male,Marketing,Content Strategist,93,85.06,75.33,4,74.8,44,3.3,27,No
823308,Lavanya Korpal,Female,Sales,Account Manager,82,86.07,79.25,3.2,88.51,46,3.8,1,No
130399,Anvi Lad,Female,Finance,Accountant,89,70.52,95.83,4.5,96.93,49,4.5,16,Yes
111623,Alia Dugal,Male,HR,Employee Relations,54,63.24,92.94,4.9,86.19,53,4.8,14,No
492236,Yuvraj  Kale,Female,Sales,Business Development,54,60.27,89.79,5,97.46,39,4.2,10,No
313636,Jayesh Doctor,Male,Finance,Auditor,66,89.49,79.51,3.1,71.51,41,3.7,30,No
444361,Shanaya Hegde,Female,Sales,Sales Executive,64,86.09,94.27,3.7,70.31,44,3.3,1,No
738370,Ivana Acharya,Female,Marketing,SEO Specialist,77,63.44,84.05,4,98.26,44,3.1,18,No
775296,Anay Chahal,Male,Finance,Accountant,77,61.4,98.68,3.7,88.34,47,3.5,3,No
692874,Shaan Tripathi,Male,Finance,Financial Analyst,68,88.78,86.48,4.3,84.68,53,3.4,22,No
320741,Aaina Karnik,Male,Finance,Auditor,99,81.46,90.85,4.2,74.16,41,4.6,12,Yes
938248,Himmat Kala,Female,Sales,Sales Executive,99,68.84,77.78,3.5,92.8,49,4.6,3,Yes
789914,Madhav Solanki,Male,Marketing,SEO Specialist,65,67.49,92.97,3.3,85.53,52,4.8,23,No
206331,Shaan Goel,Female,HR,Recruitment Specialist,61,88.35,94.57,3.5,94.9,44,3.4,10,No
854221,Tara Kara,Female,Sales,Sales Executive,87,65.22,90.09,3.9,82.64,41,3.6,2,No
365428,Shalv Koshy,Male,Sales,Sales Executive,93,76.36,77.14,4.3,72.51,47,4.2,1,Yes
863275,Devansh Khurana,Male,HR,HR Manager,53,64.93,91.83,3.7,93.99,38,3.9,19,No
981069,Mannat Gola,Female,Sales,Sales Executive,65,74.44,80.9,4.3,75.11,41,4,24,No
774417,Samaira Ramanathan,Female,Finance,Financial Analyst,60,80.91,85.12,4.2,90.9,51,3.6,18,No
311532,Drishya Bakshi,Male,HR,HR Manager,100,71.44,76.66,3.1,87.05,44,4.2,16,Yes
551576,Shlok Acharya,Male,Sales,Account Manager,64,66.63,82.64,3.4,74.94,50,5,20,No
606751,Tara Balay,Male,Marketing,Content Strategist,95,88.98,98.95,3.6,80.39,41,4.6,11,Yes
637720,Dhanuk Sankaran,Male,IT,Cybersecurity Specialist,60,87.62,93.99,4.4,83.12,54,3.3,10,No
287020,Pranay Chad,Male,HR,Recruitment Specialist,98,68.69,93.47,4.7,85.35,42,3.4,27,No
860665,Dharmajan Warrior,Female,Sales,Sales Executive,85,92.58,89.4,3.8,79.95,47,3.6,2,No
405395,Amani Raj,Female,Marketing,Content Strategist,62,71.49,75.5,3.8,74.01,51,3.4,27,No
879655,Indrans Lala,Female,Marketing,Marketing Executive,89,81.56,87.64,4,89,51,4.2,30,Yes
325377,Aarav Mall,Female,Sales,Sales Executive,79,80.56,78.11,4.5,89.9,55,4.6,25,No
407161,Kavya Ganesh,Male,Sales,Account Manager,75,94.95,89.05,4.8,80.4,37,4.9,15,No
678248,Ryan Banerjee,Male,Sales,Sales Executive,80,62.33,93.04,4.9,73.45,45,4.8,12,No
911534,Advik Barad,Male,Sales,Account Manager,60,92.79,92.46,4.4,74.35,54,4.9,30,No
866073,Advik Savant,Female,Finance,Financial Analyst,90,85.37,81.38,4.6,77.69,43,3.3,26,No
697851,Ojas Kannan,Female,IT,Software Engineer,86,91.94,81.33,3.8,99.77,38,5,2,Yes
611732,Zaina Lad,Male,IT,Data Analyst,83,81.53,85.15,4.5,98.48,53,4.4,0,No
541482,Renee Goel,Male,Marketing,Marketing Executive,91,93.73,81.45,4.9,86.07,37,3.7,8,No
984886,Akarsh Sandhu,Female,IT,Cybersecurity Specialist,60,80.1,95.99,4.6,96.71,37,3.6,8,No
874551,Trisha Saraf,Female,HR,HR Manager,100,83.64,85.27,4.8,90.61,52,3.8,27,No
208522,Sumer Suri,Male,Marketing,Marketing Executive,80,69.22,87.12,4.5,97.9,52,3.9,7,No
216837,Charvi Thaker,Male,Sales,Business Development,91,62.62,75.16,4.1,86.29,50,4.9,3,Yes
240533,Abram Rajan,Female,IT,Software Engineer,78,94.19,76.64,3.9,97.15,45,4.9,29,No
942605,Ehsaan Malhotra,Male,IT,Cybersecurity Specialist,98,70.12,89.24,4.6,96.26,47,3.8,10,No
687520,Ivan Boase,Male,HR,HR Manager,92,69.79,80.22,3.6,85.61,37,3.2,21,No
946565,Divit Doctor,Male,Finance,Auditor,88,61.45,76.25,4.1,89.47,51,3.6,9,No
798459,Madhup Ganguly,Female,HR,HR Manager,99,61.37,97.88,3.7,73.84,55,4.3,12,Yes
614698,Romil Ghosh,Female,Sales,Account Manager,53,68.66,88.71,4.2,98.44,40,4.2,12,No
675967,Advik Kala,Female,Sales,Account Manager,81,77.73,77.89,4.6,84.85,44,3.2,27,No
952094,Renee Gara,Female,Finance,Financial Analyst,67,70.91,91.78,3.7,88.47,53,3.5,7,No
146318,Armaan Chad,Female,Sales,Sales Executive,69,66.53,98.4,4.3,73.14,36,4.2,11,No
324224,Kimaya Kala,Female,Finance,Auditor,61,70.17,78.35,4.3,81.49,52,3.7,9,No
796248,Zaina Lala,Female,Finance,Accountant,67,83.44,82.88,3.5,74.89,40,5,26,No
336947,Eshani Dubey,Male,IT,Software Engineer,64,60.47,98.02,3.4,74.75,36,3.7,15,No
608162,Mahika Basu,Male,HR,Recruitment Specialist,71,62.28,85.46,4.3,78.88,49,3.8,22,No
151746,Kavya Garg,Male,Sales,Business Development,70,68.41,82.39,3.5,95.7,53,4.5,29,No
838557,Purab Upadhyay,Male,HR,Recruitment Specialist,77,83.01,83.68,4.6,85.45,49,4.9,21,No
479240,Adah Khare,Male,Finance,Accountant,60,73.23,97.62,4.9,74.74,44,3.4,6,No
990952,Chirag Kapadia,Male,Finance,Auditor,60,90.9,84.54,4.8,98.34,45,3.3,30,No
407575,Nitara Srivastava,Male,Finance,Auditor,54,86.56,76.5,4.3,73.1,48,4.4,29,No
291280,Ivana Bhat,Female,Sales,Business Development,76,76.04,81.02,4.2,99.72,37,4,13,No
994582,Ela Iyer,Female,Sales,Sales Executive,91,84.14,99.06,3.3,88.79,47,4.1,19,Yes
324408,Tushar Sunder,Male,IT,Cybersecurity Specialist,98,85.77,81.1,4.2,88.51,52,4.1,15,Yes
318462,Dhanush Boase,Male,Sales,Sales Executive,69,80.88,90.52,4.8,84.81,46,4.3,26,No
129907,Advika Sani,Female,Finance,Financial Analyst,90,60.34,90.98,4.9,88,51,4.4,25,Yes
267605,Hrishita Lad,Male,HR,Employee Relations,96,77.62,98.31,3.4,79.17,39,5,16,Yes
395954,Sumer Sami,Male,IT,Software Engineer,52,93.7,91.69,3.2,81.96,55,4.1,7,No
886718,Samaira Uppal,Female,Marketing,Content Strategist,54,71.83,83.82,4.4,71.01,45,4,30,No
990214,Samarth Chhabra,Male,Sales,Account Manager,81,68.29,98.55,4.8,85.9,36,3.3,13,No
913309,Kiaan Sura,Female,Marketing,Marketing Executive,59,85.21,88.06,3.1,92.45,44,4.6,27,No
838806,Neysa Choudhary,Male,Sales,Business Development,50,85.61,77.45,4.4,75.79,44,3.4,11,No
201801,Dhanuk Varghese,Female,Finance,Financial Analyst,60,65.61,75.73,3.5,99.89,36,4.7,22,No
354506,Elakshi Venkataraman,Female,HR,Recruitment Specialist,84,83.64,88.82,3.8,70.62,42,3.8,0,No
249848,Mamooty Bansal,Female,HR,HR Manager,56,60.42,92.4,4.2,70.71,40,4.2,19,No
285059,Jayant Bora,Male,Finance,Financial Analyst,74,65.73,80.49,3.7,73.23,40,4.5,29,No
885249,Kabir Bava,Female,IT,Data Analyst,51,93.91,79.82,3.5,93.86,43,4.4,16,No
656715,Parinaaz Kumar,Male,Marketing,SEO Specialist,62,89.09,99.72,3.5,74.72,44,3.3,10,No
841243,Ahana  Venkataraman,Male,Finance,Financial Analyst,78,94.54,76.02,4.9,78.22,42,3.2,25,No
155357,Onkar Borde,Male,Sales,Business Development,69,83.75,99.26,3.4,90.62,42,3.2,22,No
724113,Uthkarsh Bir,Male,HR,Employee Relations,56,88.87,76.1,3.9,81.81,47,4.2,7,No
839838,Alia Sarna,Female,Marketing,SEO Specialist,73,65.52,81.01,4.6,76.9,45,4.2,16,No
935427,Amira Krishnan,Female,IT,Software Engineer,67,60.96,93.05,3.5,95.34,53,4.6,1,No
572989,Urvi Boase,Male,IT,Software Engineer,85,75.37,94.12,4.4,98.96,47,3.9,18,No
664518,Diya Chaudhari,Male,Sales,Account Manager,95,77.86,89.83,3.3,72.06,37,4.2,25,Yes
107620,Lakshay Basu,Female,Finance,Financial Analyst,78,82.06,80.62,4.9,97.4,52,3.4,16,No
679054,Nirvi Keer,Male,HR,HR Manager,79,63.57,96.78,4.3,75.23,45,5,4,No
938445,Miraan Sundaram,Female,Marketing,Marketing Executive,89,60.58,88.49,3.2,90.42,51,3.8,16,No
509889,Vanya Chokshi,Male,HR,Recruitment Specialist,82,86.95,85.19,4.4,85.47,45,4.7,27,No
523438,Rati Chaudhry,Male,Marketing,Content Strategist,85,72.67,93.86,3.8,74.53,37,3.4,12,No
133139,Misha Keer,Female,Marketing,SEO Specialist,80,89.98,97.25,3.5,91.45,37,4.2,23,No
639139,Nishith Sami,Male,Finance,Auditor,78,76.52,88.93,4,91.36,46,5,25,No
941605,Nitara Kota,Female,Marketing,SEO Specialist,77,76.94,76.77,3,91.97,47,3.4,29,No
152116,Neelofar Mander,Male,Marketing,Content Strategist,73,88.14,75.8,3.8,83.24,46,4.7,6,No
271877,Ishita Tiwari,Male,Sales,Account Manager,74,90.54,96.22,4.8,87.75,40,4.9,27,No
276713,Anika Dara,Male,IT,Software Engineer,57,62.13,95.31,3.9,93.46,40,3.2,0,No
794709,Mamooty Ganesh,Female,Sales,Business Development,91,61.91,97.15,3.3,76.73,42,3.7,21,No
100468,Arhaan Kibe,Male,Finance,Accountant,81,74.25,91.3,4.3,72.36,52,3.1,4,No
735215,Arnav Dar,Male,Sales,Sales Executive,88,94.23,84.68,4.7,83.45,55,3.3,20,No
973328,Piya Devan,Male,IT,Cybersecurity Specialist,50,86.42,87.67,3.2,75.59,40,3.6,11,No
977794,Neelofar Venkatesh,Male,HR,HR Manager,61,65.1,94.27,4.8,91.36,43,3.5,13,No
200096,Lakshit Kaur,Female,HR,Recruitment Specialist,50,65.3,86.42,4.1,94.41,48,3.6,6,No
188252,Navya Sekhon,Female,Marketing,SEO Specialist,80,68.4,84.47,3.7,86.81,53,4.1,21,No
191426,Mamooty Buch,Male,Marketing,Content Strategist,70,69.13,76.34,4.6,84.07,53,3.7,25,No
179927,Rohan Keer,Female,Marketing,Content Strategist,99,61.05,80.52,4.1,82.41,43,4.4,5,Yes
746698,Ishaan Jaggi,Male,Sales,Sales Executive,56,74.48,80.98,3.9,83.59,40,3.5,25,No
507375,Ehsaan Tank,Male,Sales,Business Development,95,85.65,81.78,3,92.61,37,3.9,8,No
632142,Misha Malhotra,Male,Finance,Accountant,85,60.63,80.38,4.3,99.63,55,4.4,30,No
591425,Abram Gupta,Female,Sales,Business Development,51,62.37,91.29,3.9,73.36,36,3.2,4,No
708022,Purab Borde,Female,Finance,Financial Analyst,58,82.98,86.58,3.6,83.46,47,4.8,28,No
571673,Rhea Dixit,Female,Marketing,Marketing Executive,70,93.7,84.74,4.6,83.91,44,3.7,16,No
791553,Taran Dutta,Female,HR,HR Manager,80,70.07,76.95,4,91.85,36,4.4,1,No
437116,Zoya Badami,Female,IT,Software Engineer,74,62.43,99.23,3.6,78.64,35,3.5,13,No
217243,Jayan Ganguly,Female,Sales,Business Development,75,91.25,98.64,4.4,75,45,3.8,24,No
872776,Dhruv Randhawa,Female,IT,Software Engineer,91,91.21,88.35,3.5,88.64,43,3.1,30,No
698265,Anahita Chandra,Female,HR,HR Manager,57,67.12,94.29,4.1,78.73,39,3.5,24,No
455357,Purab Kaur,Female,IT,Data Analyst,69,82.27,83.35,3.7,86.52,49,4.4,0,No
765186,Taimur Dugar,Male,Marketing,SEO Specialist,59,62.92,96.48,4.4,71.33,55,3.4,22,No
713395,Biju Lanka,Female,IT,Data Analyst,95,92.28,85.18,3.4,91.15,37,3.7,0,No
378413,Ira Wagle,Female,Finance,Financial Analyst,91,67,91.92,4.1,78.3,39,4.2,2,Yes
529784,Kaira Raja,Female,Marketing,SEO Specialist,72,65.45,76.51,4.3,85.71,52,3.8,26,No
531106,Shanaya Chaudhuri,Female,Finance,Financial Analyst,77,67.45,87.58,3.5,92.75,50,3.4,20,No
592818,Jayant Gole,Female,Marketing,Content Strategist,89,62.21,91.6,4.8,73.05,53,3.6,22,No
187496,Badal Dada,Female,Sales,Account Manager,91,70.45,92.63,4.9,97.45,35,3.2,10,No
775503,Sahil Chandra,Female,HR,Recruitment Specialist,51,85.04,96.67,3.7,94.28,54,4.2,25,No
771910,Aarush Agarwal,Female,IT,Data Analyst,71,94.43,76.68,3.5,77.84,41,4.3,4,No
375034,Jhanvi Saha,Female,Finance,Financial Analyst,61,77.2,75.35,4.5,99.07,47,4.5,20,No
592732,Lakshit Swamy,Female,Finance,Financial Analyst,80,66.38,98.24,3.1,76.5,42,3.7,28,No
172793,Anaya Chahal,Female,Finance,Auditor,79,79.29,82.73,3.7,98.94,42,3.2,28,No
663644,Kimaya Bobal,Male,HR,Employee Relations,66,63.1,86.69,3.1,89.44,37,4.2,0,No
495914,Khushi Raja,Male,Sales,Business Development,66,72.22,97.02,3.1,93.11,55,3.7,11,No
628441,Tara Kunda,Female,Sales,Sales Executive,76,69.57,91.85,3.1,75.99,46,4.5,1,No
299503,Samar Ganguly,Female,HR,Employee Relations,99,74.74,82.61,4.4,94.24,39,4.3,5,Yes
269477,Krish Bhavsar,Male,Marketing,Marketing Executive,90,68.02,96.47,3.8,78.26,52,3.4,15,No
504373,Dhruv Chokshi,Female,HR,Employee Relations,59,69.96,80.78,4.9,94.06,46,4.2,23,No
366504,Amira Ghosh,Male,Marketing,Marketing Executive,92,85.21,99.04,4.8,96.77,54,3.1,2,No
394359,Anay Virk,Male,HR,Employee Relations,52,70.64,82.61,3.3,72.59,48,3.9,14,No
237322,Dishani Yadav,Male,Finance,Financial Analyst,97,76.42,94.12,3.8,73.36,39,3.2,23,No
561866,Tejas Solanki,Male,Finance,Accountant,68,76.73,98.73,4.4,82,49,3.2,3,No
735546,Jivin Sundaram,Male,IT,Cybersecurity Specialist,71,92.32,83.76,4,74.02,39,3.2,20,No
421075,Mehul Srinivasan,Female,IT,Cybersecurity Specialist,81,76.64,85.8,4.2,79.85,53,3.3,2,No
728274,Ryan Bajwa,Male,Marketing,Marketing Executive,99,94.97,85.77,4.7,72.86,42,4.5,17,Yes
546619,Ehsaan Vala,Female,IT,Data Analyst,94,72.1,95.16,3.9,74.7,45,4.2,1,Yes
453232,Hunar Sharaf,Female,Sales,Sales Executive,83,92.91,78.41,4.9,97.73,37,4.6,12,No
848166,Amani Tailor,Male,Sales,Business Development,85,86.19,94.34,4.2,98.41,35,3.2,4,No
714406,Indrajit Divan,Male,HR,Recruitment Specialist,58,63.25,85.06,3.5,71.82,49,3.9,28,No
187558,Advika Randhawa,Female,Marketing,Content Strategist,63,91.38,75.01,3.2,96.4,50,4.3,20,No
573858,Reyansh Apte,Male,IT,Software Engineer,67,85.76,81.19,3.4,74.88,40,3.3,13,No
375394,Anika Kade,Male,Sales,Account Manager,53,63.28,95.46,4.9,95.15,44,4.8,29,No
818293,Pihu Upadhyay,Female,Marketing,SEO Specialist,82,69.67,76.14,3.6,75.57,55,4.6,11,No
616082,Hazel Khosla,Female,Finance,Accountant,58,63.04,95.27,3.5,86.89,37,3.4,10,No
991989,Saira Kalita,Male,HR,Recruitment Specialist,56,61.31,77.76,3.6,72.92,38,4.7,4,No
706912,Vihaan Gera,Female,Sales,Sales Executive,91,60.99,94.29,4.7,98.35,53,3.7,12,No
565468,Vivaan Andra,Male,Marketing,SEO Specialist,62,63.61,90.91,3.4,70.71,55,4,24,No
449495,Vanya Chad,Male,Marketing,Marketing Executive,72,72,97.85,3.7,74.91,50,3.5,20,No
735184,Tushar Sachdeva,Male,Sales,Business Development,76,66.89,86.05,4.1,90.56,39,4.5,16,No
325646,Sara Sen,Female,IT,Cybersecurity Specialist,100,82.93,99.96,4.6,76.57,37,4.3,20,Yes
835602,Gatik Dey,Female,Finance,Accountant,57,94.12,89.45,4.6,78.88,41,3.1,26,No
325537,Renee Issac,Female,IT,Data Analyst,68,79.05,77.48,4.1,70.05,35,3,5,No
367507,Alisha Sahota,Female,Sales,Business Development,50,60.25,88.86,4.9,91.41,38,3.2,9,No
974409,Dhruv Sankaran,Female,IT,Data Analyst,50,73.25,75.62,4.5,78.41,38,4.9,17,No
233059,Jayesh Kara,Male,Finance,Accountant,68,81.72,96.63,3.3,86.79,38,4.1,7,No
500079,Bhavin Chakrabarti,Male,IT,Software Engineer,74,83.97,82.72,4.4,71,48,4.1,21,No
105109,Hazel Dalal,Male,Marketing,SEO Specialist,62,70.5,82.17,4.4,75.99,54,4.5,21,No
602645,Hazel Gour,Male,IT,Data Analyst,63,79.54,94.02,5,85.33,35,4.7,7,No
597714,Trisha Lalla,Female,IT,Cybersecurity Specialist,58,92.01,98.61,4.9,86.93,36,4,14,No
354274,Divit Mand,Male,Marketing,Marketing Executive,76,67.33,93.31,3.1,83.09,47,3.9,12,No
275185,Ishita Sunder,Female,Marketing,SEO Specialist,51,81.62,92.97,3.3,78.39,49,4.7,19,No
873424,Chirag Goel,Male,IT,Software Engineer,98,71.79,77.41,3.8,77.8,37,3.7,22,No
211434,Kimaya Kakar,Female,Marketing,Content Strategist,74,66.33,85.03,4,73.62,40,3.7,20,No
810352,Tejas Dass,Female,Sales,Sales Executive,51,60.01,97.18,3.1,72.04,38,4.3,22,No
507393,Taran Gupta,Male,IT,Software Engineer,54,72.03,82.22,3.6,75.44,37,4,13,No
290890,Aniruddh Desai,Male,HR,Employee Relations,100,75.49,96.58,3.4,76.05,46,3.8,15,No
588684,Rhea Dugar,Male,Finance,Accountant,86,71.35,78.8,4,74.52,40,3.1,26,No
118741,Saanvi Dada,Male,Marketing,Content Strategist,89,85.66,77.05,3.9,75.84,36,4.6,8,Yes
665519,Veer Savant,Female,Marketing,Marketing Executive,65,60.93,92.88,4.1,77.17,52,3.1,9,No
987791,Emir Agate,Male,Marketing,Marketing Executive,100,94.93,93.19,4.5,95.91,40,5,10,Yes
427641,Faiyaz Rajan,Male,Marketing,SEO Specialist,63,62.02,82.63,3,97.12,51,3.8,18,No
577032,Aarav Sha,Female,HR,Employee Relations,98,86.82,96.02,4.9,96.37,44,4.3,9,Yes
540381,Aaina Khanna,Male,Marketing,SEO Specialist,85,70.28,95.7,4,97.71,49,4.4,24,No
976794,Divyansh Majumdar,Male,HR,Employee Relations,68,86.75,87.46,3.6,88.4,36,4.8,6,No
415407,Vritika Barad,Male,IT,Data Analyst,73,84.43,85.42,3.2,79.65,43,3.7,21,No
330044,Nitara Lad,Male,HR,Employee Relations,56,74.14,80.21,4.8,70.47,53,4.4,4,No
423286,Himmat Chhabra,Male,Finance,Accountant,65,94.27,82.28,4.1,87.25,50,3.2,17,No
221222,Riaan Sidhu,Female,HR,Recruitment Specialist,86,60.7,84.13,3,80.57,55,4.4,16,Yes
863175,Baiju Kari,Male,IT,Software Engineer,93,69.92,75.92,3.8,97.25,42,3.5,15,No
947406,Emir Bera,Male,Finance,Financial Analyst,52,89.62,91.25,3.9,99.59,40,4.5,16,No
199340,Vritika Ganesh,Male,HR,Recruitment Specialist,83,91.47,98.87,4.3,76.2,45,4,15,No
871029,Ishaan Balasubramanian,Male,Marketing,Marketing Executive,100,61.44,80.21,3.8,86.75,43,4.8,3,Yes
956640,Vanya Chad,Male,Sales,Business Development,100,88.87,93.33,4.4,77.64,43,3.3,15,No
684320,Shalv Gole,Female,HR,Employee Relations,81,73.83,83.61,3.8,88.53,46,4.6,7,No
717901,Ayesha Khosla,Male,Sales,Sales Executive,74,74.79,90.87,3.5,86.84,48,4.6,1,No
713845,Lavanya Halder,Female,Finance,Accountant,53,75.06,82.37,3.4,98.06,52,3.7,1,No
235575,Shayak Konda,Female,HR,Recruitment Specialist,54,81.92,97.5,3,91.57,47,4.6,13,No
519064,Umang Bobal,Male,Sales,Account Manager,67,88.44,95.76,3.4,98.48,48,3.9,25,No
731526,Mehul Dyal,Male,IT,Software Engineer,68,65.32,90.53,4.8,87.98,46,3.2,22,No
356636,Anaya Sanghvi,Male,Sales,Sales Executive,73,79.79,86.45,3.4,87.6,44,3.2,17,No
912833,Himmat Grewal,Male,IT,Cybersecurity Specialist,88,60.3,93.21,4.6,74.71,36,4.9,26,Yes
934970,Vedika Kala,Female,IT,Data Analyst,81,91.23,87.12,4.9,88.55,38,4.5,29,No
433183,Diya Ratti,Male,HR,Recruitment Specialist,90,73.45,88.29,4.1,70.73,42,3.9,22,No
911663,Alisha Zachariah,Male,IT,Data Analyst,84,77.02,99.24,4.5,95.07,51,4.4,11,No
555829,Saira Sachar,Male,HR,Recruitment Specialist,77,89.8,86.58,4,73.61,37,4.7,30,No
891044,Ayesha Srinivas,Male,Finance,Auditor,95,62.2,87.68,4.1,83.29,36,3.6,3,No
950284,Dhanuk Chopra,Male,HR,Recruitment Specialist,88,91.07,86.27,4.5,77.1,54,4.8,21,Yes
156834,Zaina Ravi,Male,HR,Recruitment Specialist,85,71.45,89.42,4.7,82.93,48,4.4,19,No
930259,Faiyaz Sengupta,Female,Finance,Auditor,94,62.74,81.13,3.9,98.99,52,3.6,30,No
539275,Riya Bajaj,Female,IT,Cybersecurity Specialist,94,67.43,75.38,5,77.8,36,4.2,30,Yes
462642,Mahika Lata,Male,IT,Data Analyst,78,81.74,75.54,4.9,80.82,47,4,25,No
634075,Reyansh Atwal,Male,IT,Data Analyst,87,77.99,75.37,3.5,80.99,38,4.5,1,Yes
723585,Eshani Taneja,Male,Finance,Accountant,80,63.45,86.74,4.1,71.89,40,4.9,9,No
762205,Divij Khare,Female,IT,Software Engineer,62,66.28,98.93,4.7,86.62,40,3.7,23,No
330511,Zaina Basak,Male,Sales,Sales Executive,84,72.67,81.11,4.6,81.7,51,3.7,19,No
763796,Indranil Sanghvi,Female,Finance,Auditor,89,61.6,94.31,3.4,70.67,36,4.8,3,Yes
720135,Inaaya  Chada,Male,Marketing,Marketing Executive,61,66.05,88.02,3.4,91.18,50,3.3,0,No
289526,Vidur Kashyap,Male,Marketing,Content Strategist,86,67.22,81.86,3.1,71.2,42,4.7,13,Yes
